"code","name","search","link","ssname","ssid","rid","rname"
"reshoevn8r","Reshoevn8r","reshoevn8r","http://reshoevn8r.com/",,,,
"resourcedistribution","Resource Distribution","resource distribution","http://www.resourcedist.com/",,,,
"resourcefurniture","Resource Furniture","resource furniture","http://www.resourcefurniture.com",,,,
"restorationhardware","Restoration Hardware","restoration hardware","http://www.restorationhardware.com/","Restoration Hardware","4353","147","Restoration Hardware"
"restorationlightinggallery","Restoration Lighting Gallery","restoration lighting gallery","http://www.myrlg.com",,,,
"restrictedfootwear","Restricted Footwear","restricted footwear","http://restrictedshoes.com",,,,
"resurrection","Resurrection","resurrection","http://www.resurrectionvintage.com/",,,,
"retinolx","Retinol-X","retinol x","https://www.retinol-x.com",,,,
"retress","ReTress","retress","http://retress.com/",,,,
"retrofit","Retrofit","retrofit","https://www.retrofitme.com/",,,,
"retromarine","Retromarine","retromarine","http://www.retromarine.us",,,,
"retroredheadsvintagehome","Retro Redheads' Vintage Home","retro redheads' vintage home","http://www.retro-redheads.com",,,,
"retrosunvintagedesignersunglasses","Retrosun Vintage","retrosun vintage","http://www.retrosun.co.uk",,,,
"retta","Retta","retta","https://www.instagram.com/unforettable/",,,,
"reuzelpomade","Reuzel Pomade","reuzel pomade","http://www.reuzelpomade.com/",,,,
"revelnail","Revel Nail","revel nail","http://www.revelnail.com/",,,,
"revgrp","REVGRP","revgrp","http://revgrp.com/",,,,
"revillon","Revillon","revillon","",,,,
"revistasiempremujer","Revista Siempre Mujer","revista siempre mujer","http://www.siempremujer.com",,,,
"revitalash","Revitalash","revitalash","https://www.revitalash.com",,,,
"revivalabs","Reviva Labs","reviva labs","http://www.revivalabs.com/",,,,
"revive","ReVive","revive","http://revivemi.com",,,,
"reviveskincare","ReVive Skincare","revive skincare","https://www.reviveskincare.com/",,,,
"revlon","Revlon","revlon","http://www.revlon.com/","Revlon","4355",,
"revolveclothing","Revolve Clothing","revolve clothing","http://www.revolve.com",,,"105","Revolve Clothing"
"revolverheld","Revolverheld","revolverheld","http://www.revolverheld.de/",,,,
"revosunglasses","Revo Sunglasses","revo sunglasses","http://www.revo.com","Revo","18536",,
"revuethommen","Revue Thommen","revue thommen","http://www.revuethommenwatches.com/","Revue Thommen","22306",,
"rewalker","And Re Walker","and re walker",,,,,
"rewash","Rewash","rewash","http://www.rewash.com/",,,,
"reyes","Reyes","reyes","","Reyes","1905",,
"reynspooner","Reyn Spooner","reyn spooner","http://www.reynspooner.com","Reyn Spooner","23543",,
"rfm","RFM","rfm","http://rfmclothing.com/",,,,
"rhie","Rhié","rhié",,,,,
"rhodesfrankb","Rhodes Frank B","rhodes frank b","http://www.frankbrhodes.com/",,,,
"rhondashear","Rhonda Shear","rhonda shear","https://www.rhondashear.com/",,,,
"rhoneapparel","Rhone Apparel","rhone apparel","http://www.rhone.com/",,,,
"rhythmusa","Rhythm USA","rhythm usa","http://www.rhythmlivinusa.com","rhythm","26350",,
"riamichelle","Ria(Ria Michelle)","ria michelle","http://riamichelle.com/",,,,
"ricardobaldin","Ricardo Baldin","ricardo baldin","https://www.facebook.com/modelricardobaldin/?fref=ts",,,,
"riccardopozzoli","Riccardo Pozzoli","riccardo pozzoli","http://www.riccardopozzoli.com",,,,
"riccardotisci","Riccardo Tisci","riccardo tisci","http://en.wikipedia.org/wiki/riccardo_tisci",,,,
"ricciargentieri","Ricci Argentieri","ricci argentieri","http://www.ricciargentieri.com/",,,,
"richardchai","richard chai","richard chai","https://twitter.com/richardchainy","Richard Chai","8418",,
"richardchailove","Richard Chai Love","richard chai love","","Richard Chai love","8418",,
"richardedwards","Richard Edwards","richard edwards","",,,,
"richardginori","Richard Ginori","richard ginori","http://www.richardginori1735usa.com/","Richard Ginori","3219",,
"richardhaines","Richard Haines(What I Saw Today)","richard haines","http://designerman-whatisawtoday.blogspot.com",,,,
"richardjames","Richard James","richard james","","Richard James","1906",,
"richardmarshallfineflooring","Richard Marshall Fine Flooring","richard marshall fine flooring","http://www.oldeboards.com/",,,,
"richardmille","Richard Mille","richard mille","http://www.richardmille.com/",,,,
"richardmishaandesignllc","RICHARD MISHAAN DESIGN LLC","richard mishaan design llc","http://www.richardmishaan.com/",,,,
"richardnicoll","Richard Nicoll","richard nicoll","","Richard Nicoll","8236",,
"richardseco","Richard Seco","richard seco","http://www.ricardoseco.com/",,,,
"richardtyler","Richard Tyler","richard tyler","",,,,
"richardwestonacejet170","Richard Weston(AceJet 170)","richard weston","http://www.acejet170.com",,,,
"richerpoorer","Richer Poorer","richer poorer","https://www.richer-poorer.com/",,,,
"richfroning","Rich Froning","rich froning","http://www.whatsrichdoing.com",,,,
"richskinny","Rich & Skinny","rich and skinny","http://www.shopstyle.com/browse/jeans/rich-skinny","Rich & Skinny","3689",,
"rickcosnett","Rick Cosnett","rick cosnett","https://www.facebook.com/rick.cosnett",,,,
"rickiedesole","Rickie De Sole","rickie de sole","http://www.vogue.com/contributor/rickie-de-sole/",,,,
"rickowens","Rick Owens","rick owens","http://www.owenscorp.com","Rick Owens","3979",,
"rickowensonline","RICK OWENS ONLINE","rick owens online","http://www.rickowens.eu",,,,
"rickysexceptionaltreasures","RICKY'S EXCEPTIONAL TREASURES","ricky's exceptional treasures","https://www.facebook.com/ricky.serbin",,,,
"rictawheels","Ricta Wheels","ricta wheels","http://rictawheels.com/",,,,
"ridersandals","Rider Sandals","rider sandals","http://www.ridersandals.com/",,,,
"ridersbylee","Riders by Lee","riders by lee","http://www.ridersbylee.com","Riders By Lee","7780",,
"ridgemontoutfitters","Ridgemont Outfitters","ridgemont outfitters","http://ridgemontoutfitters.com/",,,,
"riedel","Riedel","riedel","http://www.riedelglass.com.au/","Riedel","1909",,
"rieker","Rieker","rieker","http://www.rieker.co.uk/","Rieker","3223",,
"rihanna","Rihanna","rihanna","http://www.rihannanow.com/","Rihanna","31275",,
"riis","RIIS","riis","",,,,
"riiviva","Riiviva","riiviva","https://www.riiviva.com/",,,,
"rika","Rika","rika","http://rikastudios.com/","Rika","8238",,
"rilafukushima","Rila Fukushima","rila fukushima","https://twitter.com/rila_fukushima",,,,
"rileykeough","Riley Keough","riley keough","https://www.google.com/search?q=riley+keough&rlz=1c5chfa_enus586us586&oq=riley+keough&aqs=chrome..69i57.488j0j9&sourceid=chrome&es_sm=119&ie=utf-8",,,,
"rillerfount","Riller & Fount","riller and fount","http://www.rillerandfount.com","Riller & Fount","5527",,
"rimmellondon","Rimmel London","rimmel london","http://us.rimmellondon.com/","Rimmel","4358",,
"rimowa","Rimowa","rimowa","http://www.rimowa.com","Rimowa","21385",,
"rinchenhighondiy","Rinchen(High on DIY)","high on diy","http://www.highondiy.com",,,,
"ringadoc","Ringadoc","ringadoc","https://www.ringadoc.com/",,,,
"ringly","Ringly","ringly","https://ringly.com/",,,,
"ringuet","Ringuet","ringuet","http://ringuet.com.au",,,,
"rinkokikuchi","Rinko Kikuchi","rinko kikuchi","http://www.rinkokikuchi.com/",,,,
"ripcurl","Rip Curl","rip curl","http://www.ripcurl.com","Rip Curl","3224",,
"ripematernity","Ripe Maternity","ripe maternity","http://www.ripematernity.com","Ripe Maternity","25799",,
"ripndip","RIPNDIP","ripndip","http://www.ripndipclothing.com/",,,,
"ripplejunction","Ripple Junction","ripple junction","http://www.ripplejunction.com","Ripple Junction","28485",,
"rire","Ri Re","ri re","http://rire.co.kr/",,,,
"riseofdawn","RISE OF DAWN","rise of dawn","http://www.riseofdawn.com.au/",,,,
"risingsunco","Rising Sun & Co.","rising sun & co.","http://risingsunjeans.com",,,,
"rissrozay","Riss RoZay","rissrose2","http://rissrose2.com/",,,,
"risto","risto","risto","http://risto.com/",,,,
"ritahazan","Rita Hazan","rita hazan","http://ritahazansalon.com",,,,
"ritaora","Rita Ora","rita ora","http://www.ritaora.com/us/home",,,,
"ritcheraninyfc","Ritch Erani NYFC","ritch erani nyfc","http://www.ritcherani.com/","Ritch Erani NYFC","31276",,
"ritmomundo","Ritmo Mundo","ritmo mundo","https://ritmomundo.com/",,,,
"ritualvintage","Ritual Vintage","ritual vintage","http://www.ritualvintage.com/",,,,
"rivagebeauty","Rivage Beauty","rivage beauty","http://www.myrivage.com/",,,,
"riverviiperi","River Viiperi","river viiperi","http://www.riverviiperiofficial.com/",,,,
"riviera","Riviera","riviera","http://www.riviera-collection.com/en/",,,,
"rivieraskateboards","Riviera Skateboards","riviera skateboards","http://www.skateriviera.com/",,,,
"rjgraziano","R.J. Graziano","r.j. graziano","http://www.rjgraziano.com","R.J. Graziano","1912",,
"rkcouture","Raven Kauffman Couture","raven kauffman couture","http://www.ravenkauffman.com",,,,
"rknewyork","RK New York","rk new york","http://www.rknewyork.com/","RK New York","31277",,
"rmcmartinksohoh","Red Monkey Jeans","red monkey jeans","http://www.rmcjeans.co.uk",,,,
"rmsbeauty","RMS Beauty","rms beauty","http://www.rmsbeauty.com",,,,
"roamans","Roaman's","roaman's","http://www.roamans.com/",,,,
"roanneadams","Roanne Adams","roanne adams","http://roandcostudio.com/",,,,
"roar","Roar","roar","http://www.roarclothing.com","Roar","11989",,
"roarkrevival","Roark Revival","roark revival","http://www.roarkrevival.com/",,,,
"robanda","Robanda","robanda","https://robanda.com/",,,,
"robbhugo","Robb & Hugo","angela kim","http://www.robbandhugo.com",,,,
"robbieamell","Robbie Amell","robbie amell","https://twitter.com/robbieamell",,,,
"robbiespencer","Robbie Spencer","robbie spencer","http://robbiespencer.tumblr.com",,,,
"robbreport","Robb Report","robb report","http://robbreport.com",,,,
"robdyrdek","Rob Dyrdek","rob dyrdek","http://robdyrdek.com/",,,,
"robertabbey","Robert Abbey, Inc.","robert abbey, inc.","http://www.robertabbey.com",,,,
"robertallendesign","Robert Allen Design","robert allen design","http://www.robertallendesign.com",,,,
"robertascarpa","Roberta Scarpa","roberta scarpa","http://www.robertascarpa.it/","Roberta Scarpa","23548",,
"robertcarywilliams","Robert Cary-Williams","robert cary-williams","",,,,
"robertclergerie","Robert Clergerie","robert clergerie","https://www.google.com/search?q=robert+clergerie&rlz=1c5chfa_enus586us586&oq=robert+clergerie&aqs=chrome..69i57j0l5.389j0j9&sourceid=chrome&es_sm=119&ie=utf-8","Robert Clergerie","1915",,
"robertfriedman","Robert Friedman","robert friedman","http://www.robertfriedman.com/en/brand.php","Robert Friedman","12684",,
"robertgeiss","Robert Geiss","robert geiss","http://www.robertogeissini.de/",,,,
"robertgeller","Robert Geller","robert geller","http://www.robertgeller-ny.com/","Robert Geller","8421",,
"robertgraham","Robert Graham","robert graham","http://www.robertgraham.us","Robert Graham","1916",,
"robertleemorris","Robert Lee Morris","robert lee morris","","Robert Lee Morris","1917",,
"robertmapplethorpe","Robert Mapplethorpe","robert mapplethorpe","http://www.mapplethorpe.org/",,,,
"robertmarc","Robert Marc","robert marc","http://www.robertmarc.com/",,,,
"robertocavalli","Roberto Cavalli","roberto cavalli","http://www.robertocavalli.com","Roberto Cavalli","1919",,
"robertocoin","Roberto Coin","roberto coin","http://www.robertocoin.com","Roberto Coin","1920",,
"robertocollina","Roberto Collina","roberto collina","http://robertocollina.com/","Roberto Collina","15449",,
"robertodelcarlo","Roberto Del Carlo","roberto del carlo","https://www.robertodelcarlo.it/homepage","Roberto Del Carlo","17974",,
"robertojportales","Roberto J. Portales","roberto j. portales","https://www.facebook.com/rjportales/timeline",,,,
"robertpattinson","Robert Pattinson","robert pattinson","http://www.imdb.com/name/nm1500155/",,,,
"robertpiguet","Robert Piguet","robert piguet","http://www.robertpiguetparfums.com/",,,,
"robertrodriguez","Robert Rodriguez","robert rodriguez",,"Robert Rodriguez","489",,
"robertrodriguezcollection","Robert Rodriguez Collection","robert rodriguez collection","http://www.robertrodriguezcollection.com",,,,
"robertstewartsneakerser","Robert Stewart (Sneakerser)","sneakerser","http://www.sneakerser.com/",,,,
"robertwaynefootwear","Robert Wayne Footwear","robert wayne","http://www.robertwayne.com","Robert Wayne","23547",,
"robertzur","Robert Zur","robert zur","http://www.robertzur.com/",,,,
"robinpiccone","Robin Piccone","robin piccone","http://www.robinpiccone.com","Robin Piccone","1922",,
"robinrotenier","Robin Rotenier","robin rotenier","http://www.rotenier.com/","Robin Rotenier","1923",,
"robinsjean","Robin's Jean","robin's jean","http://www.robinsjean.com",,,,
"robinsonironcorporation","Robinson Iron Corporation","robinson iron corporation","http://www.robinsoniron.com",,,,
"robinwilsonhome","Robin Wilson Home","robin wilson home","http://www.robinwilsonhome.com",,,,
"robinwright","Robin Wright","robin wright","http://robinwright.org.es/",,,,
"robzangardirobmariel","Rob Zangardi (Rob & Mariel)","mariel","http://www.robandmariel.com",,,,
"roc","RoC","roc","https://www.rocskincare.com/",,,,
"rocawear","Rocawear","rocawear","http://www.rocawear.com","Rocawear","490",,
"roccobarocco","Roccobarocco","roccobarocco","http://www.roccobarocco.it/","Roccobarocco","8422",,
"roccop","Rocco P.","rocco p.","http://www.roccop.it/site/index.php/en/","Rocco P.","1924",,
"roccosilletti","Rocco Silletti","rocco silletti","https://www.instagram.com/roccosillettireal/",,,,
"rochambeau","Rochambeau","rochambeau","http://rochambeau.nyc/",,,,
"rochas","Rochas","rochas","http://rochasweb.com/","Rochas","1925",,
"rocheboboisparis","Roche Bobois Paris","roche bobois paris","http://www.roche-bobois.com",,,,
"rochellejohnsonbeauticurve","Rochelle Johnson(Beauticurve)","rochelle johnson(beauticurve)","http://beauticurve.com/",,,,
"rockadelicshoes","Rockadelic Shoes","rockadelic shoes","http://www.rockadelicshoes.com",,,,
"rockdoctorstonecare","Rock Doctor Stone Care","rock doctor stone care","http://www.rockdoctor.net",,,,
"rocketdogbrands","Rocket Dog Brands","rocket dog brands","http://www.rocketdog.com","Rocket Dog","493",,
"rockler","Rockler","rockler","http://www.rockler.com",,,,
"rockmywedding","Rock My Wedding","rock my wedding","http://www.rockmywedding.co.uk/",,,,
"rockport","Rockport","rockport","http://www.rockport.com","Rockport","494",,
"rockreligion","Rock & Religion","rock and religion","http://www.rockandreligion.co.uk/","Rock & Religion","30949",,
"rockrepublic","Rock & Republic","rock and republic","http://www.rockandrepublic.com","Rock & Republic","491",,
"rockrevival","Rock Revival","rock revival","http://www.rockrevival.com","Rock Revival","2585",,
"rockruddle","Rock & Ruddle","rock and ruddle","http://www.rockandruddle.co.uk/",,,,
"rocksbox","Rocksbox","rocksbox","https://www.rocksbox.com/",,,,
"rocksmithnyc","Rocksmith NYC","rocksmith nyc","http://www.rocksmithnyc.com/",,,,
"rockstarsushi","RockStar Sushi","rockstar sushi","http://rockstarsushi.com",,,,
"rockwellwatches","Rockwell Watches","rockwell watches","http://rockwellwatches.com/",,,,
"rockyboots","Rocky Boots","rocky boots","http://www.rockyboots.com/","Rocky","3225",,
"rockymountainhardware","Rocky Mountain Hardware","rocky mountain hardware","http://www.rockymountainhardware.com",,,,
"rockyourhair","Rock Your Hair","rock your hair","https://www.rockyourhair.com/",,,,
"rococosand","ROCOCO SAND","rococo","https://www.facebook.com/rococo.sand",,,,
"roda","Roda","roda","http://www.lucaroda.it/en","Roda","7201",,
"rodarte","Rodarte","rodarte","http://www.rodarte.net/","Rodarte","8240",,
"rodebjer","Rodebjer","rodebjer","",,,,
"rodialskincare","Rodial Skincare","rodial","http://www.rodial.co.uk","Rodial Skincare","7202",,
"rodkeenan","Rod Keenan","rod keenan","http://www.rodkeenannewyork.com/",,,,
"rodneymullen","Rodney Mullen","rodney mullen","http://rodneymullen.com/",,,,
"rodnik","Rodnik","rodnik","",,,,
"rodo","Rodo","rodo","http://www.rodo.it/","Rodo","3693",,
"rogaine","Rogaine","rogaine","http://www.rogaine.com",,,,
"rogan","Rogan","rogan","http://www.rogannyc.com","Rogan","1926",,
